# This is a Revit shared parameter file.
# Do not edit manually.
# This file is generated from the NLRS documentation on 08-02-2024. All current Shared Parameters have been included.
*META	VERSION	MINVERSION
PARAM	06961525-1fc8-4c1f-ad0b-f773aea99941	NLRS_C_verhoogde vloer_eis	YESNO		16	1	De ruimte dient te worden voorzien van een verhoogde vloer	1
PARAM	c2e14625-0e4a-4aa8-b389-0c4fab3c54cf	NLRS_C_verlaagd plafond_eis	YESNO		16	1	De ruimte dient te worden voorzien van een verlaagd plafond	1
PARAM	996936a1-688d-40ce-b037-b0748b8f9eb6	NLRS_C_vlakheidsklasse_eis	TEXT		13	1	Code voor de vereiste vlakheidsklasse conform de geldende wet- en regelgeving	1
PARAM	5c2a7cf3-b0e5-49e2-af34-2bbcf62c0410	NLRS_C_volume_01	VOLUME		15	1	Volume onderdeel van een object (Niet gebruiken indien het een connector betreft!). Betreft onderdeel waarop omschrijving van toepassing is in parameter "omschrijving_01"	1
PARAM	0f465d05-bd5a-41ab-b58b-06967fd3d68d	NLRS_C_volume_02	VOLUME		15	1	Volume onderdeel van een object (Niet gebruiken indien het een connector betreft!). Betreft onderdeel waarop omschrijving van toepassing is in parameter "omschrijving_02"	1
PARAM	0ef112e6-cc4c-488e-a8dc-21e2d16015dd	NLRS_C_volume_03	VOLUME		15	1	Volume onderdeel van een object (Niet gebruiken indien het een connector betreft!). Betreft onderdeel waarop omschrijving van toepassing is in parameter "omschrijving_03"	1
PARAM	d2dc9984-87eb-4fa9-9ac2-788fe3a8b22f	NLRS_C_volume_04	VOLUME		15	1	Volume onderdeel van een object (Niet gebruiken indien het een connector betreft!). Betreft onderdeel waarop omschrijving van toepassing is in parameter "omschrijving_04"	1
PARAM	1242b887-3efb-41e6-96c2-b12478dad449	NLRS_C_volume_05	VOLUME		15	1	Volume onderdeel van een object (Niet gebruiken indien het een connector betreft!). Betreft onderdeel waarop omschrijving van toepassing is in parameter "omschrijving_05"	1
PARAM	93984c8e-a581-43e3-90ce-6df5753cb5df	NLRS_C_volume_06	VOLUME		15	1	Volume onderdeel van een object (Niet gebruiken indien het een connector betreft!). Betreft onderdeel waarop omschrijving van toepassing is in parameter "omschrijving_06"	1
PARAM	9b3fec4e-32ae-4a52-af5f-f8b1604e204b	NLRS_C_volume_07	VOLUME		15	1	Volume onderdeel van een object (Niet gebruiken indien het een connector betreft!). Betreft onderdeel waarop omschrijving van toepassing is in parameter "omschrijving_07"	1
PARAM	e78b6413-0793-43ad-a0ca-9c8fe769dbd6	NLRS_C_volume_08	VOLUME		15	1	Volume onderdeel van een object (Niet gebruiken indien het een connector betreft!). Betreft onderdeel waarop omschrijving van toepassing is in parameter "omschrijving_08"	1
PARAM	e8737b99-894f-44bf-8d7b-f8e89b10db43	NLRS_C_volume_09	VOLUME		15	1	Volume onderdeel van een object (Niet gebruiken indien het een connector betreft!). Betreft onderdeel waarop omschrijving van toepassing is in parameter "omschrijving_09"	1
PARAM	57058c31-c2a2-4123-b59f-86741d1d9012	NLRS_C_volume_10	VOLUME		15	1	Volume onderdeel van een object (Niet gebruiken indien het een connector betreft!). Betreft onderdeel waarop omschrijving van toepassing is in parameter "omschrijving_10"	1
PARAM	c0593e4d-b6f6-4d50-8ea4-d4cb06fa81ae	NLRS_C_volume_bruto	VOLUME		15	1	Bruto volume van een element	1
PARAM	3a45f744-c5c6-472e-9844-7ed26bf5f6e1	NLRS_C_volume_max	VOLUME		15	1	Maximale toegestane volume van een object. 	1
PARAM	fe911242-feb3-47de-a94a-4b8bd46a43ab	NLRS_C_volume_min	VOLUME		15	1	Minimale toegestane volume van een object. 	1
PARAM	8d1e815f-9795-4d3a-b29c-8bae72a27fc2	NLRS_C_volume_netto	VOLUME		15	1	Netto volume van een element	1
PARAM	4fe71b7a-f1e4-4bc9-9618-3cf04e7f2a10	NLRS_C_volume_standaard	VOLUME		15	1	Standaard volume van een object. 	1
PARAM	969c7832-a787-4739-9e5e-2f178f2023d9	NLRS_C_vrije doorlaat_min	NUMBER		11	1	Minimaal vereiste doorlaat uitgedruk in %. Hoeveel % van de oppervlakte van een luchtrooster biedt geen obstakel voor de luchtstroom	1
PARAM	70a257cf-df6d-42c1-b4e2-59af2d8e78de	NLRS_C_vrije doorlaat_max	NUMBER		11	1	Maximaal toegestane doorlaat uitgedruk in %. Hoeveel % van de oppervlakte van een luchtrooster biedt geen obstakel voor de luchtstroom	1
PARAM	c579e65a-a0be-4b47-a13e-8e600d5a0f4a	NLRS_C_wapeningskwaliteit_eis	TEXT		13	1	Vereiste kwaliteit van het wapeningsstaal conform de geldende wet- en regelgeving.	1
PARAM	1f480bca-356f-490a-bf06-9eb235afef3c	NLRS_C_wapeningspercentage_min	NUMBER		11	1	Minimaal vereiste percentage wapening in een betondoorsnede berekend conform de geldende wet- en regelgeving	1
PARAM	a9cd51a4-86f3-4220-ab4d-5e6babc5922d	NLRS_C_wapeningspercentage_max	NUMBER		11	1	Maximaal toegestane percentage wapening in een betondoorsnede berekend conform de geldende wet- en regelgeving	1
PARAM	8f1f7e7c-a1c6-46ba-89bf-c28af15d5783	NLRS_C_weerstandsklasse	TEXT		13	1	Toegepaste weerstandsklasse voor een constructie conform de geldende wet- en regelgeving.	1
PARAM	af16eac1-5c56-447e-bffc-09aac5830542	NLRS_C_weldorpel	YESNO		16	1	Het object is voorzien van een (niet gemodelleerde) weldorpel	1
PARAM	dc7af90d-050c-42ca-9442-2d8dc3eba3d1	NLRS_C_zonwering	YESNO		16	1	Het object is voorzien van een (niet gemodelleerde) zonwering	1
PARAM	fa4764bd-2046-4031-ab5e-d0a123c8004d	NLRS_C_ZTA_min	TEXT		13	1	Minimaal vereiste ZTA-waarde voor een glazen bouwdeel	1
PARAM	b97dbaac-47a2-4205-872e-46a86cfefd3c	NLRS_C_ZTA_max	TEXT		13	1	Maximaal toegestane ZTA-waarde voor een glazen bouwdeel	1
PARAM	33174dee-a8a5-42b1-ad19-9992dbcf9902	NLRS_C_brandwerendheid criteria_eis	TEXT		13	1	Brandwerendheid criteria die vereist zijn voor de parameter NLRS_C_brandwerendheid EIW. Toegestane waarden: E, EI, EW	1
PARAM	e380aa54-7ef6-48e6-b580-5cfcdb614f76	NLRS_C_system type	TEXT		13	1	Omschrijving van het installatiesysteem waarin een object is opgenomen	1
PARAM	b9fa2aa1-f72c-4580-94d1-6fadb757a68e	NLRS_C_type_01	TEXT		13	1	Toepassen als Instance parameter wanneer Built-In functie Family Type niet bruikbaar is. Type benaming onderdeel waarop waarde van toepassing is in parameter omschrijving_01	1
PARAM	0cd2e74d-bdc9-402d-995d-4e91abd2efd3	NLRS_C_type_02	TEXT		13	1	Toepassen als Instance parameter wanneer Built-In functie Family Type niet bruikbaar is. Type benaming onderdeel waarop waarde van toepassing is in parameter omschrijving_02	1
PARAM	75182243-034d-4d2f-989f-e4ad61ce57fa	NLRS_C_type_03	TEXT		13	1	Toepassen als Instance parameter wanneer Built-In functie Family Type niet bruikbaar is. Type benaming onderdeel waarop waarde van toepassing is in parameter omschrijving_03	1
PARAM	894a6de8-bcf1-4996-9f88-3b4fd0e27d05	NLRS_C_type_04	TEXT		13	1	Toepassen als Instance parameter wanneer Built-In functie Family Type niet bruikbaar is. Type benaming onderdeel waarop waarde van toepassing is in parameter omschrijving_04	1
PARAM	5d67baf3-ded1-4948-8109-238059e5d24f	NLRS_C_type_05	TEXT		13	1	Toepassen als Instance parameter wanneer Built-In functie Family Type niet bruikbaar is. Type benaming onderdeel waarop waarde van toepassing is in parameter omschrijving_05	1
PARAM	ee2c2bed-ea98-4087-84ed-f1c70d65d152	NLRS_C_type_06	TEXT		13	1	Toepassen als Instance parameter wanneer Built-In functie Family Type niet bruikbaar is. Type benaming onderdeel waarop waarde van toepassing is in parameter omschrijving_06	1
PARAM	df40a781-5b94-4f64-b51a-32aeee3affee	NLRS_C_type_07	TEXT		13	1	Toepassen als Instance parameter wanneer Built-In functie Family Type niet bruikbaar is. Type benaming onderdeel waarop waarde van toepassing is in parameter omschrijving_07	1
PARAM	df8e2f39-5983-4a07-99eb-d1ddcb30652c	NLRS_C_type_08	TEXT		13	1	Toepassen als Instance parameter wanneer Built-In functie Family Type niet bruikbaar is. Type benaming onderdeel waarop waarde van toepassing is in parameter omschrijving_08	1
PARAM	e9d6fe2b-f1a1-4e3a-91c3-2c19951add3d	NLRS_C_type_09	TEXT		13	1	Toepassen als Instance parameter wanneer Built-In functie Family Type niet bruikbaar is. Type benaming onderdeel waarop waarde van toepassing is in parameter omschrijving_09	1
PARAM	09298511-b810-40f0-92b6-dcaa25563230	NLRS_C_type_10	TEXT		13	1	Toepassen als Instance parameter wanneer Built-In functie Family Type niet bruikbaar is. Type benaming onderdeel waarop waarde van toepassing is in parameter omschrijving_10	1
PARAM	3e8dada7-fc35-449e-83dc-08a31b172a58	NLRS_E_groepkast	TEXT		13	1	Wat is de groepkast naam / -nummer waarop het object is aangesloten	1
PARAM	a979f942-a2ae-4d7a-9508-5c749b6b8b67	NLRS_E_stroom capaciteit_eis	TEXT		13	1	Maximale capaciteit van de aansluiting in tekstuele omschrijving	1
PARAM	e673d681-4401-4c23-8045-5a97b11eb229	NLRS_C_gebruiksgebied	TEXT		13	1	Gebruiksgebied waar ruimte toe behoort	1
PARAM	dfaadd23-931a-4f94-8b6f-db8afe5eec59	NLRS_C_verblijfsgebierd	TEXT		13	1	Verblijfsgebied waar ruimte toe behoort	1
PARAM	aa3b7608-de0e-46d0-9b11-68f7e4c35e5d	NLRS_C_vluchtroute	TEXT		13	1	Vluchtroute waar ruimte toe behoort	1
PARAM	c0eae4d9-0a76-4562-b325-92a3932906fd	NLRS_C_aantal personen VG_max	INTEGER		6	1	Maximaal toegestane aantal personen in een Verblijfsgebied conform Bouwbesluit	1
PARAM	031da6aa-1c8f-4cb7-9c8a-6e5b8c44200e	NLRS_C_aantal personen VG	INTEGER		6	1	Berekende / toegepaste aantal personen in een Verblijfsgebied conform Bouwbesluit	1
PARAM	4333e077-f0eb-45c7-bac0-97ff6f312be2	NLRS_C_brandwerendheid bezwijken_eis	TEXT		13	1	Minimale weerstand tegen bezwijken van de hoofddraagconstructie als gevolg van brand in minuten.	1
PARAM	54e8995a-8983-4e55-bca5-eb7d20dcaaea	NLRS_C_dekking_boven	LENGTH		7	1	Dekking bovenzijde betonnen object conform NEN-EN 1992-1-1 	1
PARAM	0bfca7d4-1347-4a52-ab3d-c30f7847537a	NLRS_C_dekking_onder	LENGTH		7	1	Dekking onderzijde betonnen object conform NEN-EN 1992-1-1 	1
PARAM	3cb9f395-6ba4-42a1-bedd-04b20e66267a	NLRS_C_dekking_binnen	LENGTH		7	1	Dekking binnenzijde betonnen object conform NEN-EN 1992-1-1 	1
PARAM	aef9a2be-26b7-4f84-ad42-12f54fc8ba52	NLRS_C_dekking_buiten	LENGTH		7	1	Dekking buitenzijde betonnen object conform NEN-EN 1992-1-1 	1
PARAM	73bac5dc-96af-4972-82b8-b7a371e74889	NLRS_C_dekking_zij	LENGTH		7	1	Dekking zijkant betonnen object conform NEN-EN 1992-1-1 	1
PARAM	a2a9a344-aaf2-4920-a034-bd83b084e7ba	NLRS_C_paalpuntniveau tov NAP_eis	LENGTH		7	1	Minimaal vereiste paalpuntniveau tov NAP. LET OP: dit zijn negatieve waarden. Deze zullen berekend moeten worden t.o.v. de lengte van de paal, aanlegniveau fundering, etc.	1
PARAM	e896d9d7-fede-4fd5-9d12-f840a4d10a37	NLRS_C_afstortniveau tov peil_eis	LENGTH		7	1	Minimaal vereiste afstortniveau tov NAP.LET OP: dit zijn negatieve waarden. Deze zullen berekend moeten worden t.o.v. de lengte van de paal, aanlegniveau fundering, etc.	1
PARAM	56143be6-f689-48f5-9dd9-1cc6f3dba47e	NLRS_C_afhakniveau tov peil_eis	LENGTH		7	1	Vereiste afhakniveau tov Peil.LET OP: dit zijn negatieve waarden. Deze zullen berekend moeten worden t.o.v. het aanlegniveau fundering, etc.	1
PARAM	3fac0e24-2f48-480c-b8b5-b41cd69e1a4b	NLRS_C_peil tov NAP	LENGTH		7	1	Hoogte Peil tov NAP. LET OP: dit kan een negatieve waarde zijn. In dit geval zal deze berekend moeten worden.	1
PARAM	e8051a61-1210-4595-9a8b-8875be86931e	NLRS_C_stek_lengte	LENGTH		7	1	Lengte van de toegepaste stekwapening. Enkel gebruiken indien wapening niet wordt gemodelleerd.	1
PARAM	99b82216-a702-428c-bc50-4cc3020e54f7	NLRS_C_korf_lengte	LENGTH		7	1	Lengte van de toegepaste korfwapening. Enkel gebruiken indien wapening niet wordt gemodelleerd.	1
PARAM	34e03c51-c877-4791-8ec6-33fd2afbc946	NLRS_C_korf_wapening	TEXT		13	1	Omschrijving van de toegepaste korfwapening. Enkel gebruiken indien wapening niet wordt gemodelleerd.	1
PARAM	82175011-71e1-4d9b-9e68-ee8395ddc560	NLRS_C_centraalstaaf	YESNO		16	1	Dient een object te worden voorzien van een centraalstaaf. Enkel gebruiken indien wapening niet wordt gemodelleerd.	1
PARAM	be046478-3d65-4b8b-8268-0f06789d7a55	NLRS_C_centraalstaaf lengte	LENGTH		7	1	Lengte van de toegepaste centraalstaaf.Enkel gebruiken indien wapening niet wordt gemodelleerd.	1
PARAM	2e56eebd-365e-49db-ae1d-72b4f2091480	NLRS_C_leverancier	TEXT		13	1	Leverancier van het product.	1
PARAM	d3564589-26e3-485e-a9a5-023198a79db3	NLRS_C_fabrikant	TEXT		13	1	Fabrikant van het product.	1
PARAM	520aa7ae-49d2-4b46-9a69-ddab6c96a16f	NLRS_C_verband	TEXT		13	1	Toegepast verband binnen samenstelling 	1
PARAM	2e2313a8-7779-4255-917a-4e35a34a0b97	NLRS_C_oppervlakteklasse_eis	TEXT		13	1	Vereiste minimale oppervlakteklasse voor een object	1
PARAM	41dc453e-6c24-4dfc-aea0-594f68ce29d3	NLRS_C_oppervlakteklasse_code	TEXT		13	1	Toegepaste oppervlakteklasse voor een object	1
PARAM	ec0bb5f7-3321-4029-989e-8d93c615c143	NLRS_C_Rdwaarde_eis	HVAC_THERMAL_RESISTANCE		46	1	Minimaal vereiste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving	1
PARAM	1ce79f13-3fc5-4d2f-b21a-157df077f5d4	NLRS_C_Rdwaarde_eis_01	HVAC_THERMAL_RESISTANCE		46	1	Minimaal vereiste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving. Rd-waarde van het onderdeel waarop parameter van toepassing is in parameter omschrijving_01	1
PARAM	fc5cbfd6-59fe-40d0-ac44-829bfb27db60	NLRS_C_Rdwaarde_eis_02	HVAC_THERMAL_RESISTANCE		46	1	Minimaal vereiste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving. Rd-waarde van het onderdeel waarop parameter van toepassing is in parameter omschrijving_02	1
PARAM	677a1fc8-0bcb-4098-92b6-088a7cd26a2b	NLRS_C_Rdwaarde_eis_03	HVAC_THERMAL_RESISTANCE		46	1	Minimaal vereiste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving. Rd-waarde van het onderdeel waarop parameter van toepassing is in parameter omschrijving_03	1
PARAM	f8563c30-ace1-4b8b-b71a-9b713515c03a	NLRS_C_Rdwaarde_eis_04	HVAC_THERMAL_RESISTANCE		46	1	Minimaal vereiste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving. Rd-waarde van het onderdeel waarop parameter van toepassing is in parameter omschrijving_04	1
PARAM	cb78ec2f-649b-438e-9eb8-81a82edc1e8e	NLRS_C_Rdwaarde_eis_05	HVAC_THERMAL_RESISTANCE		46	1	Minimaal vereiste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving. Rd-waarde van het onderdeel waarop parameter van toepassing is in parameter omschrijving_05	1
PARAM	65bc30dc-8e9d-4b0f-8369-c77b773cdd1f	NLRS_C_Rdwaarde_eis_06	HVAC_THERMAL_RESISTANCE		46	1	Minimaal vereiste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving. Rd-waarde van het onderdeel waarop parameter van toepassing is in parameter omschrijving_06	1
PARAM	39253124-1c43-4e87-bca1-0f22a000ce44	NLRS_C_Rdwaarde_eis_07	HVAC_THERMAL_RESISTANCE		46	1	Minimaal vereiste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving. Rd-waarde van het onderdeel waarop parameter van toepassing is in parameter omschrijving_07	1
PARAM	0524b57e-0085-42a4-bf78-6a0e8f81856b	NLRS_C_Rdwaarde_eis_08	HVAC_THERMAL_RESISTANCE		46	1	Minimaal vereiste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving. Rd-waarde van het onderdeel waarop parameter van toepassing is in parameter omschrijving_08	1
PARAM	8d1c822c-d767-4484-bd44-84790ce78f1d	NLRS_C_Rdwaarde_eis_09	HVAC_THERMAL_RESISTANCE		46	1	Minimaal vereiste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving. Rd-waarde van het onderdeel waarop parameter van toepassing is in parameter omschrijving_09	1
PARAM	6ab20cb6-b362-426b-89ef-20d7723361ab	NLRS_C_Rdwaarde_eis_10	HVAC_THERMAL_RESISTANCE		46	1	Minimaal vereiste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving. Rd-waarde van het onderdeel waarop parameter van toepassing is in parameter omschrijving_10	1
PARAM	163a5a04-818e-49c1-85f3-05acffbe25c3	NLRS_C_Rdwaarde	HVAC_THERMAL_RESISTANCE		46	1	Toegepaste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving	1
PARAM	a3981e1e-ddd8-4e68-bf58-e1405ed2e5e3	NLRS_C_Rdwaarde_01	HVAC_THERMAL_RESISTANCE		46	1	Toegepaste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving. Rd-waarde van het onderdeel waarop parameter van toepassing is in parameter omschrijving_01	1
PARAM	7c848ea9-100b-4a4b-9dd5-41c12c0efa65	NLRS_C_Rdwaarde_02	HVAC_THERMAL_RESISTANCE		46	1	Toegepaste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving. Rd-waarde van het onderdeel waarop parameter van toepassing is in parameter omschrijving_02	1
PARAM	7bade0a5-7bc2-4646-be59-540adbab7f5f	NLRS_C_Rdwaarde_03	HVAC_THERMAL_RESISTANCE		46	1	Toegepaste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving. Rd-waarde van het onderdeel waarop parameter van toepassing is in parameter omschrijving_03	1
PARAM	05b0624c-b4c2-41cc-ba3a-24abf2565772	NLRS_C_Rdwaarde_04	HVAC_THERMAL_RESISTANCE		46	1	Toegepaste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving. Rd-waarde van het onderdeel waarop parameter van toepassing is in parameter omschrijving_04	1
PARAM	d29f1bd3-0472-4f1c-9932-7f027cb65165	NLRS_C_Rdwaarde_05	HVAC_THERMAL_RESISTANCE		46	1	Toegepaste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving. Rd-waarde van het onderdeel waarop parameter van toepassing is in parameter omschrijving_05	1
PARAM	e40dfc49-c5a7-4873-b5b8-46fe0089dba3	NLRS_C_Rdwaarde_06	HVAC_THERMAL_RESISTANCE		46	1	Toegepaste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving. Rd-waarde van het onderdeel waarop parameter van toepassing is in parameter omschrijving_06	1
PARAM	33cc4847-3795-4455-8c41-eb0013bdd83f	NLRS_C_Rdwaarde_07	HVAC_THERMAL_RESISTANCE		46	1	Toegepaste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving. Rd-waarde van het onderdeel waarop parameter van toepassing is in parameter omschrijving_07	1
PARAM	4aa2303b-3244-4adb-b4d3-e7a98f9ba991	NLRS_C_Rdwaarde_08	HVAC_THERMAL_RESISTANCE		46	1	Toegepaste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving. Rd-waarde van het onderdeel waarop parameter van toepassing is in parameter omschrijving_08	1
PARAM	e4adac32-3e0a-4614-9e51-45d27e10ce71	NLRS_C_Rdwaarde_09	HVAC_THERMAL_RESISTANCE		46	1	Toegepaste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving. Rd-waarde van het onderdeel waarop parameter van toepassing is in parameter omschrijving_09	1
PARAM	d6bd7e43-a0bf-4919-9c22-9c37b433df79	NLRS_C_Rdwaarde_10	HVAC_THERMAL_RESISTANCE		46	1	Toegepaste Rd-waarde van een constructielaag berekend conform de geldende wet- en regelgeving. Rd-waarde van het onderdeel waarop parameter van toepassing is in parameter omschrijving_10	1
PARAM	fdd16f46-6e4d-4e68-ab4d-c64ec9b7f4ae	NLRS_C_materiaal_conservering_eis	TEXT		13	1	Vereiste conservering van het materiaal	1
PARAM	98ef4858-3a0d-4495-9912-654312482f42	NLRS_C_materiaal_conservering_eis_01	TEXT		13	1	Conservering onderdeel van een object (Niet gebruiken indien het een connector betreft!). Betreft onderdeel waarop omschrijving van toepassing is in parameter "omschrijving_01"	1
PARAM	0483265b-7f6f-46ec-91f8-6d74e3cccc26	NLRS_C_materiaal_conservering_eis_02	TEXT		13	1	Conservering onderdeel van een object (Niet gebruiken indien het een connector betreft!). Betreft onderdeel waarop omschrijving van toepassing is in parameter "omschrijving_02"	1
PARAM	2362af2b-000c-4c3b-9d04-701192343037	NLRS_C_materiaal_conservering_eis_03	TEXT		13	1	Conservering onderdeel van een object (Niet gebruiken indien het een connector betreft!). Betreft onderdeel waarop omschrijving van toepassing is in parameter "omschrijving_03"	1
PARAM	59463ed9-5458-401f-a33b-c4cd0cf9718a	NLRS_C_materiaal_conservering_eis_04	TEXT		13	1	Conservering onderdeel van een object (Niet gebruiken indien het een connector betreft!). Betreft onderdeel waarop omschrijving van toepassing is in parameter "omschrijving_04"	1
PARAM	0714c99d-3523-4c1a-a901-4f6378cc4944	NLRS_C_materiaal_conservering_eis_05	TEXT		13	1	Conservering onderdeel van een object (Niet gebruiken indien het een connector betreft!). Betreft onderdeel waarop omschrijving van toepassing is in parameter "omschrijving_05"	1
PARAM	cd7802be-7420-47f7-b95c-d3cc56c333ed	NLRS_C_materiaal_conservering_eis_06	TEXT		13	1	Conservering onderdeel van een object (Niet gebruiken indien het een connector betreft!). Betreft onderdeel waarop omschrijving van toepassing is in parameter "omschrijving_06"	1
PARAM	4687ea6c-8c99-4d11-a4dd-424cb8d58fe8	NLRS_C_materiaal_conservering_eis_07	TEXT		13	1	Conservering onderdeel van een object (Niet gebruiken indien het een connector betreft!). Betreft onderdeel waarop omschrijving van toepassing is in parameter "omschrijving_07"	1
PARAM	3ec7c549-922a-4cf3-aa60-f711454dfafc	NLRS_C_materiaal_conservering_eis_08	TEXT		13	1	Conservering onderdeel van een object (Niet gebruiken indien het een connector betreft!). Betreft onderdeel waarop omschrijving van toepassing is in parameter "omschrijving_08"	1
PARAM	a674c2ba-86b4-4cf5-9471-491addcea8df	NLRS_C_materiaal_conservering_eis_09	TEXT		13	1	Conservering onderdeel van een object (Niet gebruiken indien het een connector betreft!). Betreft onderdeel waarop omschrijving van toepassing is in parameter "omschrijving_09"	1
PARAM	8892baf1-c101-4622-8f93-5161d19dd5fe	NLRS_C_materiaal_conservering_eis_10	TEXT		13	1	Conservering onderdeel van een object (Niet gebruiken indien het een connector betreft!). Betreft onderdeel waarop omschrijving van toepassing is in parameter "omschrijving_10"	1
PARAM	f8decbe8-94d9-4a10-a55e-a2eda384ed2d	NLRS_C_materiaal_conservering	TEXT		13	1	Toegepaste conservering van het materiaal	1
PARAM	cab1e854-3ec9-4f21-bcd4-78f967da92f6	NLRS_C_materiaal_conservering_01	TEXT		13	1	Toegepaste conservering van het object, indien niet te herleiden uit het materiaal. Toegepaste conservering onderdeel waarop parameter van toepassing is in parameter omschrijving_01	1
PARAM	3d73e9e5-26dd-4688-802d-f435a57551cf	NLRS_C_materiaal_conservering_02	TEXT		13	1	Toegepaste conservering van het object, indien niet te herleiden uit het materiaal. Toegepaste conservering onderdeel waarop parameter van toepassing is in parameter omschrijving_02	1
PARAM	eb1e6131-28e0-456a-9bb6-24f3e0ee0537	NLRS_C_materiaal_conservering_03	TEXT		13	1	Toegepaste conservering van het object, indien niet te herleiden uit het materiaal. Toegepaste conservering onderdeel waarop parameter van toepassing is in parameter omschrijving_03	1
PARAM	1b0bcfd8-4763-4013-8fdc-7b164e039de7	NLRS_C_materiaal_conservering_04	TEXT		13	1	Toegepaste conservering van het object, indien niet te herleiden uit het materiaal. Toegepaste conservering onderdeel waarop parameter van toepassing is in parameter omschrijving_04	1
PARAM	e20a1d8e-207f-44b3-ad31-74bea3f0190b	NLRS_C_materiaal_conservering_05	TEXT		13	1	Toegepaste conservering van het object, indien niet te herleiden uit het materiaal. Toegepaste conservering onderdeel waarop parameter van toepassing is in parameter omschrijving_05	1
PARAM	7c5ed0f2-f490-4dd1-8ff3-b741849fcb3e	NLRS_C_materiaal_conservering_06	TEXT		13	1	Toegepaste conservering van het object, indien niet te herleiden uit het materiaal. Toegepaste conservering onderdeel waarop parameter van toepassing is in parameter omschrijving_06	1
PARAM	fbdd7704-0408-48ef-96ad-544e7a4fbe54	NLRS_C_materiaal_conservering_07	TEXT		13	1	Toegepaste conservering van het object, indien niet te herleiden uit het materiaal. Toegepaste conservering onderdeel waarop parameter van toepassing is in parameter omschrijving_07	1
PARAM	d4a3ae05-9c4b-44f6-a26c-65409e7bb9b6	NLRS_C_materiaal_conservering_08	TEXT		13	1	Toegepaste conservering van het object, indien niet te herleiden uit het materiaal. Toegepaste conservering onderdeel waarop parameter van toepassing is in parameter omschrijving_08	1
PARAM	4a83789e-1920-4232-86ba-bf468f0ff0a5	NLRS_C_materiaal_conservering_09	TEXT		13	1	Toegepaste conservering van het object, indien niet te herleiden uit het materiaal. Toegepaste conservering onderdeel waarop parameter van toepassing is in parameter omschrijving_09	1
PARAM	989dec13-e46a-48ea-a0db-a1444d9e20ef	NLRS_C_materiaal_conservering_10	TEXT		13	1	Toegepaste conservering van het object, indien niet te herleiden uit het materiaal. Toegepaste conservering onderdeel waarop parameter van toepassing is in parameter omschrijving_10	1
PARAM	fb31a623-a052-4469-9ca3-190aa6b0fe92	NLRS_C_trap_optrede_eis	LENGTH		7	1	Vereiste maximale optrede van de trap, bepaald conform geldende wet- en regelgeving	1
PARAM	01d2142f-93eb-4c27-88d4-855bdf3631f2	NLRS_C_trap_optrede	LENGTH		7	1	Toegepaste optrede van de trap, bepaald conform geldende wet- en regelgeving.Enkel gebruiken indien Built-in parameters niet toepasbaar zijn	1
PARAM	a8b5d262-beed-41c4-ad28-fe2ed04873b7	NLRS_C_trap_aantrede_eis	LENGTH		7	1	Vereiste minimale aantrede van de trap, bepaald conform geldende wet- en regelgeving. 	1
PARAM	4b58f73c-d0c4-4491-9b5f-6ef2b3bd7c21	NLRS_C_trap_aantrede	LENGTH		7	1	Toegepaste aantrede van de trap, bepaald conform geldende wet- en regelgeving. Enkel gebruiken indien Built-in parameters niet toepasbaar zijn	1
PARAM	dc9c5423-9ad2-4588-890a-a3a894f0b0e3	NLRS_C_rookwerendheid_eis	TEXT		13	1	Vereiste rookwerendheid in minuten conform NEN 6075:2011+C1:2012	1
PARAM	3a0a9623-fd33-49e0-b27d-8aa49e50af5f	NLRS_C_rookwerendheid	TEXT		13	1	Rookwerendheid van de constructie in minuten conform NEN 6075:2011+C1:2012	1
PARAM	f8f00b18-0db6-47e0-841d-f3ea2d80e84c	NLRS_C_capaciteit aantal_eis	NUMBER		11	1	Vereiste capaciteit van het object in hele getallen	1
PARAM	b40f767d-aec2-4d65-9314-a046a5e1319f	NLRS_C_capaciteit dm3 per sec_eis	NUMBER		11	1	Vereiste capaciteit van het object in dm3 per seconde	1
